hgnc_id	alias_name|alias_symbol|name|prev_name|prev_symbol|symbol
HGNC:21707	C7orf23|MDR1 and mitochondrial taxol resistance associated gene|MGC4175|MM-TRAG|TMEM243|chromosome 7 open reading frame 23|transmembrane protein 243|transmembrane protein 243, mitochondrial
HGNC:21571	C6orf191|TMEM244|bA174C7.4|chromosome 6 open reading frame 191|transmembrane protein 244
HGNC:1363	C9orf5|CG-2|TMEM245|chromosome 9 open reading frame 5|transmembrane protein 245
HGNC:28180	C9orf125|MGC12992|TMEM246|chromosome 9 open reading frame 125|transmembrane protein 246
HGNC:42967	TMEM247|transmembrane protein 247
HGNC:25476	C7orf42|FLJ10099|FLJ13090|TMEM248|chromosome 7 open reading frame 42|transmembrane protein 248
HGNC:44155	C8orfK29|TMEM249|transmembrane protein 249
HGNC:20218	C14orf109|DKFZP564F1123|TMEM251|chromosome 14 open reading frame 109|transmembrane protein 251
HGNC:28537	C9orf71|MGC34760|TMEM252|chromosome 9 open reading frame 71|transmembrane protein 252
HGNC:32545	C14orf176|C14orf95|NCRNA00220|TMEM253|chromosome 14 open reading frame 176|chromosome 14 open reading frame 95|non-protein coding RNA 220|transmembrane protein 253
HGNC:25804	C10orf57|FLJ13263|TMEM254|bA369J21.6|chromosome 10 open reading frame 57|transmembrane protein 254
HGNC:26086	FAM70A|FLJ20716|TMEM255A|family with sequence similarity 70, member A|transmembrane protein 255A
HGNC:28297	FAM70B|MGC20579|TMEM255B|family with sequence similarity 70, member B|transmembrane protein 255B
HGNC:28618	C17orf61|MGC40107|TMEM256|chromosome 17 open reading frame 61|transmembrane protein 256
HGNC:2562	CXorf1|TMEM257|chromosome X open reading frame 1|transmembrane protein 257
HGNC:1164	C11orf10|TMEM258|chromosome 11 open reading frame 10|transmembrane protein 258
HGNC:17039	ASBABP1|C19orf6|MBRL|MGC4022|TMEM259|aspecific BCL2 ARE-binding protein 1|chromosome 19 open reading frame 6|membralin|transmembrane protein 259
HGNC:20185	C14orf101|FLJ20392|TMEM260|chromosome 14 open reading frame 101|transmembrane protein 260
HGNC:30536	C9orf123|MGC4730|TMEM261|chromosome 9 open reading frame 123|transmembrane protein 261
HGNC:49389	TMEM262|transmembrane protein 262
HGNC:28281	C12orf23|MGC17943|TMEM263|chromosome 12 open reading frame 23|transmembrane protein 263
HGNC:51241	TMEM265|transmembrane protein 265
HGNC:26763	C15orf27|FLJ38190|TMEM266|chromosome 15 open reading frame 27|transmembrane protein 266
HGNC:26139	C5orf28|FLJ21657|TMEM267|chromosome 5 open reading frame 28|transmembrane protein 267
HGNC:24513	C9orf91|DKFZp547P234|FLJ38045|TMEM268|chromosome 9 open reading frame 91|transmembrane protein 268
HGNC:11870	ARA160|TATA element modulatory factor 1|TMF|TMF1
HGNC:30800	DFNB6|TMIE|deafness, autosomal recessive 6|transmembrane inner ear
HGNC:32431	TMIGD|TMIGD1|UNQ9372|transmembrane and immunoglobulin domain containing 1
HGNC:28324	CD28 homologue|CD28H|IGPR-1|MGC23244|TMIGD2|immunoglobulin-containing and proline-rich receptor-1|transmembrane and immunoglobulin domain containing 2
HGNC:51375	AD026|TMIGD3|transmembrane and immunoglobulin domain containing 3
HGNC:18308	BBOX2|FLJ10727|TMLH|TMLHE|XAP130|butyrobetaine (gamma), 2-oxoglutarate dioxygenase (gamma-butyrobetaine hydroxylase) 2|trimethyllysine hydroxylase, epsilon
HGNC:11871	D9S57E|ETMOD|TMOD|TMOD1|tropomodulin 1
HGNC:11872	NTMOD|TMOD2|neuronal tropomodulin|tropomodulin 2
HGNC:11873	TMOD3|UTMOD|tropomodulin 3|ubiquitous tropomodulin
HGNC:11874	Sk-Tmod|TMOD4|actin-capping protein|skeletal tropomodulin|tropomodulin 4|tropomodulin 4 (muscle)
HGNC:11875	LAP2|LEM domain containing 4|LEMD4|TMPO|TP|thymopoietin
HGNC:33865	FLJ45032|TMPPE|transmembrane protein with metallophosphoesterase domain
HGNC:11876	PRSS10|TMPRSS2|transmembrane protease, serine 2
HGNC:11877	DFNB10|DFNB8|TMPRSS3|transmembrane protease, serine 3
HGNC:11878	MT-SP2|TMPRSS3|TMPRSS4|membrane-type serine protease 2|transmembrane protease, serine 4|transmembrane serine protease 3|type II membrane serine protease
HGNC:14908	MGC141886|MGC148044|TMPRSS5|spinesin|transmembrane protease, serine 5
HGNC:16517	FLJ30744|TMPRSS6|transmembrane protease, serine 6
HGNC:30846	TMPRSS7|transmembrane protease, serine 7|type II transmembrane serine protease 7
HGNC:30079	TMPRSS9|polyserase 1|transmembrane protease, serine 9
HGNC:27954	ECRG1|TMPRSS11A|transmembrane protease, serine 11A
HGNC:25398	TMPRSS11B|transmembrane protease, serine 11B
HGNC:24059	TMPRSS11D|airway trypsin like protease|transmembrane protease, serine 11D
HGNC:24465	DESC1|TMPRSS11E|TMPRSS11E2|transmembrane protease, serine 11E|transmembrane protease, serine 11E2
HGNC:29994	FLJ16046|TMPRSS11F|transmembrane protease, serine 11F
HGNC:28779	CT151|MGC57341|TMPRSS12|transmembrane (C-terminal) protease, serine 12|transmembrane protease, serine 12
HGNC:29808	MSPL|TMPRSS11|TMPRSS13|transmembrane protease, serine 11|transmembrane protease, serine 13
HGNC:9490	ENTK|MGC133046|PRSS7|TMPRSS15|enteropeptidase|proenterokinase|protease, serine, 7 (enterokinase)|transmembrane protease, serine 15
HGNC:11881	TB4X|TMSB4|TMSB4X|thymosin beta 4, X-linked|thymosin, beta 4, X chromosome
HGNC:11882	TB4Y|TMSB4Y|thymosin beta 4, Y-linked|thymosin, beta 4, Y chromosome
HGNC:11879	TB10|TMSB10|thymosin beta 10
HGNC:30744	TMSB15A|TMSL8|TMSNB|thymosin beta 15a|thymosin-like 8
HGNC:28612	MGC39900|TMSB15B|thymosin beta 15B
HGNC:24099	ARG99|FLJ31400|FLJ41625|OLF|TMTC1|transmembrane and tetratricopeptide repeat containing 1
HGNC:25440	DKFZp762A217|TMTC2|transmembrane and tetratricopeptide repeat containing 2
HGNC:26899	FLJ90492|SMILE|TMTC3|transmembrane and tetratricopeptide repeat containing 3
HGNC:25904	FLJ14624|FLJ22153|TMTC4|transmembrane and tetratricopeptide repeat containing 4
HGNC:21709	C7orf21|SB144|TMUB1|chromosome 7 open reading frame 21|transmembrane and ubiquitin like domain containing 1|transmembrane and ubiquitin-like domain containing 1
HGNC:28459	MGC3123|TMUB2|transmembrane and ubiquitin like domain containing 2|transmembrane and ubiquitin-like domain containing 2
HGNC:15487	PDIA11|TMX|TMX1|TXNDC|TXNDC1|protein disulfide isomerase family A, member 11|thioredoxin domain containing|thioredoxin domain containing 1|thioredoxin domain-containing|thioredoxin related transmembrane protein 1|thioredoxin-related transmembrane protein|thioredoxin-related transmembrane protein 1
HGNC:30739	PDIA12|TMX2|TXNDC14|protein disulfide isomerase family A, member 12|thioredoxin domain containing 14|thioredoxin related transmembrane protein 2|thioredoxin-related transmembrane protein 2
HGNC:24718	FLJ20793|KIAA1830|PDIA13|TMX3|TXNDC10|protein disulfide isomerase family A, member 13|thioredoxin domain containing 10|thioredoxin related transmembrane protein 3|thioredoxin-related transmembrane protein 3
HGNC:25237	DJ971N18.2|KIAA1162|PDIA14|TMX4|TXNDC13|protein disulfide isomerase family A, member 14|thioredoxin domain containing 13|thioredoxin related transmembrane protein 4|thioredoxin-related transmembrane protein 4
HGNC:5318	DFNA56|HXB|MGC167029|TN|TNC|deafness, autosomal dominant 56|hexabrachion (tenascin C, cytotactin)|hexabrachion (tenascin)|tenascin C
HGNC:11892	DIF|TNF|TNF superfamily, member 2|TNF-alpha|TNFA|TNFSF2|tumor necrosis factor|tumor necrosis factor (TNF superfamily, member 2)
HGNC:11894	B12|B61|BTBD34|EDP1|MGC2317|TNF alpha induced protein 1|TNFAIP1|tumor necrosis factor, alpha-induced protein 1 (endothelial)
HGNC:11895	B94|EXOC3L3|TNF alpha induced protein 2|TNFAIP2|exocyst complex component 3-like 3|tumor necrosis factor, alpha-induced protein 2
HGNC:11896	A20|OTUD7C|TNF alpha induced protein 3|TNFAIP3|tumor necrosis factor, alpha-induced protein 3
HGNC:11898	TNF alpha induced protein 6|TNFAIP6|TSG-6|TSG6|tumor necrosis factor, alpha-induced protein 6
HGNC:17260	GG2-1|MDC-3.13|SCC-S2|TNF alpha induced protein 8|TNFAIP8|tumor necrosis factor, alpha-induced protein 8
HGNC:28279	MGC17791|TNF alpha induced protein 8 like 1|TNFAIP8L1|tumor necrosis factor, alpha-induced protein 8-like 1
HGNC:26277	FLJ23467|TNF alpha induced protein 8 like 2|TNFAIP8L2|tumor necrosis factor, alpha-induced protein 8-like 2
HGNC:20620	FLJ41287|TNF alpha induced protein 8 like 3|TNFAIP8L3|tumor necrosis factor, alpha-induced protein 8-like 3
HGNC:11916	CD120a|TNF receptor superfamily member 1A|TNF-R|TNF-R-I|TNF-R55|TNFAR|TNFR1|TNFR60|TNFRSF1A|tumor necrosis factor receptor superfamily, member 1A
HGNC:11917	CD120b|TNF receptor superfamily member 1B|TNF-R-II|TNF-R75|TNFBR|TNFR2|TNFR80|TNFRSF1B|p75|tumor necrosis factor receptor superfamily, member 1B
HGNC:11918	ACT35|CD134|OX40|TNF receptor superfamily member 4|TNFRSF4|TXGP1L|tumor necrosis factor receptor superfamily, member 4
HGNC:11921	DCR3|DcR3|M68|TNF receptor superfamily member 6b|TNFRSF6B|TR6|tumor necrosis factor receptor superfamily, member 6b, decoy
HGNC:11923	CD30|D1S166E|KI-1|TNF receptor superfamily member 8|TNFRSF8|tumor necrosis factor receptor superfamily, member 8
HGNC:11924	4-1BB|CD137|ILA|TNF receptor superfamily member 9|TNFRSF9|tumor necrosis factor receptor superfamily, member 9
HGNC:11904	Apo2|CD261|DR4|TNF receptor superfamily member 10a|TNFRSF10A|TRAILR-1|tumor necrosis factor receptor superfamily, member 10a
HGNC:11905	CD262|DR5|KILLER|TNF receptor superfamily member 10b|TNFRSF10B|TRAIL-R2|TRICK2A|TRICKB|tumor necrosis factor receptor superfamily, member 10b
HGNC:11906	CD263|DcR1|LIT|TNF receptor superfamily member 10c|TNFRSF10C|TRAILR3|TRID|tumor necrosis factor receptor superfamily, member 10c, decoy without an intracellular domain
HGNC:11907	CD264|DcR2|TNF receptor superfamily member 10d|TNFRSF10D|TRAILR4|TRUNDD|tumor necrosis factor receptor superfamily, member 10d, decoy with truncated death domain
HGNC:11908	CD265|FEO|LOH18CR1|PDB2|Paget disease of bone 2|RANK|TNF receptor superfamily member 11a|TNFRSF11A|loss of heterozygosity, 18, chromosomal region 1|tumor necrosis factor receptor superfamily, member 11a, NFKB activator|tumor necrosis factor receptor superfamily, member 11a, activator of NFKB
HGNC:11909	OCIF|OPG|TNF receptor superfamily member 11b|TNFRSF11B|TR1|osteoprotegerin|tumor necrosis factor receptor superfamily, member 11b
HGNC:18152	CD266|FN14|TNF receptor superfamily member 12A|TNFRSF12A|TweakR|tumor necrosis factor receptor superfamily, member 12A
HGNC:18153	CD267|IGAD2|TACI|TNF receptor superfamily member 13B|TNFRSF13B|tumor necrosis factor receptor superfamily, member 13B
HGNC:17755	BAFFR|CD268|TNF receptor superfamily member 13C|TNFRSF13C|tumor necrosis factor receptor superfamily, member 13C
HGNC:11912	ATAR|CD270|HVEA|HVEM|LIGHTR|TNF receptor superfamily member 14|TNFRSF14|TR2|herpesvirus entry mediator|tumor necrosis factor receptor superfamily, member 14|tumor necrosis factor receptor superfamily, member 14 (herpesvirus entry mediator)
HGNC:11913	BCM|BCMA|CD269|TNF receptor superfamily member 17|TNFRSF13A|TNFRSF17|tumor necrosis factor receptor superfamily, member 17
HGNC:11914	AITR|CD357|GITR|TNF receptor superfamily member 18|TNFRSF18|tumor necrosis factor receptor superfamily, member 18
HGNC:11915	TAJ|TAJ-alpha|TNF receptor superfamily member 19|TNFRSF19|TRADE|TROY|toxicity and JNK inducer|tumor necrosis factor receptor superfamily, member 19
HGNC:13469	CD358|DR6|TNF receptor superfamily member 21|TNFRSF21|death receptor 6|tumor necrosis factor receptor superfamily, member 21
HGNC:11910	APO-3|DDR3|DR3|LARD|TNF receptor superfamily member 25|TNFRSF12|TNFRSF25|TR3|TRAMP|WSL-1|WSL-LR|tumor necrosis factor receptor superfamily, member 12 (translocating chain-association membrane protein)|tumor necrosis factor receptor superfamily, member 25
HGNC:11934	CD252|OX-40L|TNFSF4|TXGP1|gp34|tax-transcriptionally activated glycoprotein 1, 34kD|tumor necrosis factor (ligand) superfamily, member 4|tumor necrosis factor superfamily member 4
HGNC:11938	CD153|CD30LG|TNFSF8|tumor necrosis factor (ligand) superfamily, member 8|tumor necrosis factor superfamily member 8
HGNC:11939	4-1BB-L|TNFSF9|homolog of mouse 4-1BB-L|receptor 4-1BB ligand|tumor necrosis factor (ligand) superfamily, member 9|tumor necrosis factor superfamily member 9
HGNC:11925	Apo-2L|CD253|TL2|TNFSF10|TRAIL|tumor necrosis factor (ligand) superfamily, member 10|tumor necrosis factor superfamily member 10
HGNC:11926	CD254|ODF|OPGL|RANKL|TNFSF11|TRANCE|tumor necrosis factor (ligand) superfamily, member 11|tumor necrosis factor superfamily member 11
HGNC:11927	APO3L|DR3LG|TNFSF12|TWEAK|tumor necrosis factor (ligand) superfamily, member 12|tumor necrosis factor superfamily member 12
HGNC:11928	APRIL|CD256|TNFSF13|tumor necrosis factor (ligand) superfamily, member 13|tumor necrosis factor superfamily member 13
HGNC:11929	BAFF|BLYS|CD257|TALL-1|TALL1|THANK|TNFSF13B|TNFSF20|tumor necrosis factor (ligand) superfamily, member 13b|tumor necrosis factor superfamily member 13b
HGNC:11930	CD258|HVEM-L|LIGHT|LTg|TNFSF14|tumor necrosis factor (ligand) superfamily, member 14|tumor necrosis factor superfamily member 14
HGNC:11931	MGC129934|MGC129935|TL1|TL1A|TNF ligand-related molecule 1|TNF superfamily ligand TL1A|TNFSF15|VEGI|VEGI192A|tumor necrosis factor (ligand) superfamily, member 15|tumor necrosis factor superfamily member 15|vascular endothelial cell growth inhibitor|vascular endothelial growth inhibitor-192A
HGNC:11932	AITRL|TL6|TNFSF18|hGITRL|tumor necrosis factor (ligand) superfamily, member 18|tumor necrosis factor superfamily member 18
HGNC:30765	KIAA0551|TNIK|TRAF2 and NCK interacting kinase
HGNC:16903	ABIN-1|KIAA0113|NAF1|Nef-associated factor 1 SNP|TNFAIP3 interacting protein 1|TNIP1|VAN|virion-associated nuclear-shuttling protein
HGNC:19118	ABIN-2|FLIP1|KLIP|MGC4289|TNFAIP3 interacting protein 2|TNIP2
HGNC:19315	ABIN-3|FLJ21162|LIND|TNFAIP3 interacting protein 3|TNIP3
HGNC:11940	TNK1|tyrosine kinase non receptor 1|tyrosine kinase, non-receptor, 1
HGNC:19297	ACK|ACK1|TNK2|activated Cdc42-associated kinase 1|p21cdc42Hs|tyrosine kinase non receptor 2|tyrosine kinase, non-receptor, 2
HGNC:11941	PARP-5a|PARP5A|TIN1|TINF1|TNKS|TNKS1|TRF1-interacting ankyrin-related ADP-ribose polymerase 1|pART5|tankyrase|tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase
HGNC:19081	FLJ45975|KIAA1741|TAB182|TNKS1BP1|tankyrase 1 binding protein 1|tankyrase 1 binding protein 1, 182kDa
HGNC:15677	PARP-5b|PARP-5c|PARP5B|PARP5C|TANK2|TNKL|TNKS2|TRF1-interacting ankyrin-related ADP-ribose polymerase 2|pART6|tankyrase 2|tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase 2
HGNC:17757	BRICD4|BRICHOS domain containing 4|ChM1L|TEM|TNMD|myodulin|tendin|tenomodulin
HGNC:22942	TNN|tenascin N
HGNC:11943	TNNC|TNNC1|troponin C type 1 (slow)|troponin C1, slow skeletal and cardiac type
HGNC:11944	TNNC2|troponin C type 2 (fast)|troponin C2, fast skeletal type
HGNC:11945	TNNI1|troponin I type 1 (skeletal, slow)|troponin I1, slow skeletal type
HGNC:11946	AMCD2B|DA2B|FSSV|TNNI2|arthrogryposis multiplex congenita, distal, type 2B|troponin I fast twitch 2|troponin I type 2 (skeletal, fast)|troponin I, fast-twitch skeletal muscle isoform|troponin I, skeletal, fast|troponin I2, fast skeletal type
HGNC:11947	CMD2A|CMH7|TNNC1|TNNI3|cardiomyopathy, dilated 2A (autosomal recessive)|troponin I type 3|troponin I type 3 (cardiac)|troponin I3, cardiac type
HGNC:19661	CARK|TNNI3 interacting kinase|TNNI3K
HGNC:11948	ANM|FLJ98147|MGC104241|NEM5|STNT|TNNT1|TNT|TNTS|nemaline myopathy type 5|slow skeletal muscle troponin T|troponin T type 1 (skeletal, slow)|troponin T1, skeletal, slow|troponin T1, slow skeletal type
HGNC:11949	CMD1D|CMH2|CMPD2|TNNT2|cardiomyopathy, dilated 1D (autosomal dominant)|cardiomyopathy, hypertrophic 2|troponin T type 2 (cardiac)|troponin T2, cardiac type
HGNC:11950	AMCD2B|DA2B|DKFZp779M2348|FSSV|TNNT3|troponin T type 3 (skeletal, fast)|troponin T3, fast skeletal type|troponin T3, skeletal, fast|troponin-T3, skeletal, fast
HGNC:11951	TNP1|spermatid nuclear transition protein 1|transition protein 1|transition protein 1 (during histone to protamine replacement)
HGNC:11952	TNP2|TP2|transition protein 2|transition protein 2 (during histone to protamine replacement)
HGNC:6401	IPO2|KPNB2|MIP|MIP1|TNPO1|TRN|importin 2|karyopherin (importin) beta 2|transportin 1
HGNC:19998	FLJ12155|IPO3|KPNB2B|TNPO2|TRN2|importin 3|karyopherin beta 2b|transportin 2
HGNC:17103	IPO12|LGMD1F|MTR10A|TNPO3|TRN-SR|TRN-SR2|importin 12|limb girdle muscular dystrophy 1F (autosomal dominant)|transportin 3
HGNC:11953	TNR|janusin|restrictin|tenascin R
HGNC:11969	CAGH26|GW182|KIAA1460|TNRC6|TNRC6A|trinucleotide repeat containing 6|trinucleotide repeat containing 6A
HGNC:29190	KIAA1093|TNRC6B|trinucleotide repeat containing 6B
HGNC:29318	FLJ20015|KIAA1582|TNRC6C|trinucleotide repeat containing 6C
HGNC:11962	CAGL79|KIAA1856|TNRC18|TNRC18A|trinucleotide repeat containing 18
HGNC:11973	DKFZp586K0617|MXRA6|PPP1R155|TNS|TNS1|matrix-remodelling associated 6|protein phosphatase 1, regulatory subunit 155|tensin|tensin 1
HGNC:19737	C1-TEN|KIAA1075|TENC1|TNS2|tensin 2|tensin like C1 domain containing phosphatase (tensin 2)|tensin like C1 domain-containing phosphatase
HGNC:21616	FLJ13732|H_NH0549I23.2|TEM6|TENS1|TNS3|tensin 3|tensin-like SH2 domain-containing 1|tumor endothelial marker 6
HGNC:24352	C terminal tensin like|CTEN|TNS4|tensin 4
HGNC:11976	TNXB|TNXB1|TNXB2|TNXBS|XB|XBS|tenascin XB
HGNC:11979	APRO5|TOB|TOB1|TROB|TROB1|transducer of ERBB2, 1
HGNC:11980	APRO5|TOB2|TOB4|TOBL|TROB2|bK223H9|transducer of ERBB2, 2
HGNC:15954	TOE1|hCaf1z|target of EGR1, member 1 (nuclear)
HGNC:16476	IL-1RAcPIP|TOLLIP|toll interacting protein
HGNC:11982	TOM1|target of myb1 (chicken)|target of myb1 (chicken) homolog|target of myb1 membrane trafficking protein
HGNC:11983	SRCASM|TOM1L1|target of myb1 (chicken) homolog-like 1|target of myb1 (chicken)-like 1|target of myb1 like 1 membrane trafficking protein
HGNC:11984	TOM1L2|target of myb1 (chicken) homolog-like 1|target of myb1 like 2 membrane trafficking protein|target of myb1-like 2 (chicken)
HGNC:31369	C9orf105|TOMM5|Tom5|bA613M10.3|chromosome 9 open reading frame 105|translocase of outer mitochondrial membrane 5|translocase of outer mitochondrial membrane 5 homolog (yeast)
HGNC:34528	OBTP|TOMM6|Tom6|over-expressed breast tumor protein|translocase of outer mitochondrial membrane 6|translocase of outer mitochondrial membrane 6 homolog (yeast)
HGNC:21648	TOMM7|Tom7|translocase of outer mitochondrial membrane 7|translocase of outer mitochondrial membrane 7 homolog (yeast)
HGNC:20947	KIAA0016|MAS20|MOM19|TOM20|TOMM20|translocase of outer mitochondrial membrane 20|translocase of outer mitochondrial membrane 20 homolog (yeast)|translocase of outer mitochondrial membrane 20 homolog type II
HGNC:33752	TOMM20L|UNQ9438|translocase of outer mitochondrial membrane 20 homolog (yeast)-like|translocase of outer mitochondrial membrane 20 homolog type I|translocase of outer mitochondrial membrane 20 like
HGNC:18002	TOM22|TOMM22|translocase of outer mitochondrial membrane 22|translocase of outer mitochondrial membrane 22 homolog (yeast)
HGNC:15746	HTOM34P|TOM34|TOMM34|outer mitochondrial membrane translocase (34kD)|translocase of outer mitochondrial membrane 34
HGNC:18001	C19orf1|D19S1177E|PER-EC1|PEREC1|TOM40|TOMM40|translocase of outer mitochondrial membrane 40|translocase of outer mitochondrial membrane 40 homolog (yeast)
HGNC:25756	FLJ12770|TOMM40B|TOMM40L|translocase of outer mitochondrial membrane 40 homolog (yeast)-like|translocase of outer mitochondrial membrane 40 homolog-like (yeast)|translocase of outer mitochondrial membrane 40 like
HGNC:11985	KIAA0719|TOMM70|TOMM70A|Tom70|translocase of outer mitochondrial membrane 70|translocase of outer mitochondrial membrane 70 (yeast) homolog A|translocase of outer mitochondrial membrane 70 homolog A (S. cerevisiae)|translocase of outer mitochondrial membrane 70 homolog A (yeast)
HGNC:7801	IKBR|NFKBIL2|TONSL|nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor-like 2|tonsoku-like, DNA repair protein
HGNC:11986	TOP1|topoisomerase (DNA) I
HGNC:29787	TOP1MT|topoisomerase (DNA) I, mitochondrial
HGNC:11989	TOP2|TOP2A|topoisomerase (DNA) II alpha|topoisomerase (DNA) II alpha 170kDa
HGNC:11990	TOP2B|topoisomerase (DNA) II beta|topoisomerase (DNA) II beta 180kDa
HGNC:11992	TOP3|TOP3A|ZGRF7|topoisomerase (DNA) III alpha|zinc finger, GRF-type containing 7
HGNC:11993	TOP3B|topoisomerase (DNA) III beta
